1.59825E+14,"THOMSON GRAND, Singapore Private Apartments &amp; Condominiums"
243035490,SICC (Island)
220900322,KPE
400893917,Marina Bay Sands Shoppes
1028799437,Dhl Supply Chain Greenwich Drive
39731778,No. 58 Defu Lane 1
1022216227,DHL Asia Pacific Innovation Center
580011734,Kee Song Group (??????)
3.33395E+14,Secret Bear Cave
19607087,Taxi
1026788785,2 Ang Mo Kio Street 63
242758810,In The Taxi (:
631494562,Transcab Services Pte Ltd
5840373,Defu Flyover
31376551,62A Defu Lane 1
1010370961,No6 Defu Lane 2
345855692,Kpe Tunnel
850665506,Piai Plaza
375793432,China Town
841948101,The Abyss
1023619506,SBS transit bus 161 towards hougang interchange (:
707511246,Raffles Hotel Tiffin Room
3.52003E+14,Jpot Tampines 1
316791983,6 Defu Lane 2
1010216657,In Bus 72~
279214123,STEP Studio
237882750,Oxley Bizhub Singapore
476855,StarHub Green
256691711,Orange Studios
59099936,Spicy Thai - Thai Cafe
1441733,Singapore Basketball Centre
1.5202E+15,Knots Cafe and Living
248033192,????????? SHENG HONG TEMPLE
5708490,UB One
216251333,Manjusri Secondary School
55530,Ubi TechPark
7579530,Vertex
614133239,Rikecool Xpel Sg - Installation Centre
712659204,Aqueen Hotel Paya Lebar
271445910,The City Singapore
273501434,Geylang East Swimming Complex
1021607572,Give Fun
1019564280,Tuesdaeg Creative Space
268813428,Public Transport Security Command
32150928,ACRE
236074733,Traffic Police Headquarters
246145259,Oxley Bizhub 2 Singapore
518543893,MacPherson Secondary School
238678912,OSIM HQ Singapore
857224161,TMRW
1006666342,The Studio Loft
253710463,MacPherson MRT Station
244323385,Momolato
258830788,"University Cultural Centre, NUS"
277457669,Singapore
1016826372,Opencrumbcafe
825788952,Anchorvale Road
252461709,H&amp;M @ Somerset
250444012,Lion Building @ Arumugam Rd
273344167,"Vertex 33 Ubi Avenue 3, Singapore"
801935666,Santa Claus House
5431814,Frontier @ 50 Ubi Ave 3
238012683,Tamiya - Stargek
256968102,Esplanade Singapore
1018974332,Rayxtreme
945007,Starhub Green South Wing
1033111373,School of Clay Arts
236106633,fatimah mohsin the wedding gallery
1033919231,PhytoScience The TrendMaker
937446489,10 Ubi Crescent Ubi Techpark Lobby D
246125656,Toast Box at Breadtalk Hq
247333797,The Aisle Bridal
273955257,Macpherson Studio
237854095,MacRitchie Reservoir Trail
461698,Hillcrest Arcadia
771399,Singapore Island Country Club
2351041,Jelutong Tower
224035657,Macritchie Nature Reserve
255961472,Macritchie Reservoir Jelutong Tower Top
2204951,The Greenwood
248173743,"Dean &amp; Deluca, Orchard Singapore"
265512453,Happy Sunday All
326566653,SICC
3.9964E+14,The Cheese Artisans Singapore
295844604,"Hillcrest Arcadia, Arcadia Road"
244301758,BKE Expressway
245680236,"KSL City, Johor Bahru"
247157290,SICC Bukit Location
268984569,Macritchie Trail Walk
497052,Arcadia Restaurant
773988665,Loguehouse
1214706,Greenwood Crescent
316848301,Bukit Cafe @ SICC - Bukit Location
363156563,Singapore Island Golf And Country Club
449976795,Singapo City
1.75875E+15,Lentor Stream
2.53978E+14,Hillcrest Arcadia
266746979,Macritchie Trails
362310737,Greenpark Avenue
624126854,Greenmead Ave
506813942,Hillcrest Arcadia home
288842514,Bukit Room @ SICC
242163561,"Windows On Bukit, SICC"
274017731,Greenwood Ave. Singapore
237086982,Singapore Island Country Club Bukit
349708461,Arcadia Condo
986117797,Greenwood Lane
363490701,Shanghai Pudong
282335597,Changi Airpot Terminal 2
321799260,SICC Sime Course
563277705,Tampines St 32
915617476,Wavehouse
2033024,Eng Neo Flyover
327463031,Tanjong Katong Complex Geylang Serai
574378989,Shinto Shrine
6333517,Bukit Bar @ Sicc
395543567,Meritus Mandarin Hotel
269622230,SICC (Sime)
405833892,Bukit 19Th Hole @Sicc
401916814,Arcadia Rd
1009038979,Greenwood Mews
988546,Singapore Polytechnic Auditorium
1144602,Singapore Polytechnic Convention Centre
1399504,Foodcourt 3 Singapore Polytechnic
226213548,Dover MRT Station
857721,T11B Singapore polytechnic
286071945,SP Convention Centre
279837096,Mount Sinai Drive
241884344,Snow City Singapore
261329651,"Malaysia, Kuala Lumpur, Sunway Lagoon"
938453,The Marbella
247389060,Eiffel Tower @ Paris
244123570,T11 Square @ SP
430259907,Holland Grove View
1410791,Spectrum
1386445,Singapore Maritime Academy @SP
12367458,Valle
286153601,Fullerton Bay Hotel
246964186,T11A Singapore Polytechnic
12917511,T11 Square
6975099,Mount Sinai View
253583460,Singapore Polytechnic 11 Square
2443203,Grove Drive
1024171765,SP Aerohub
217446745,McDonalds Singapore Polytechnic
1019474686,Singapore Institute of Technology - Singapore Polytechnic
523661111,Emerald Hill Rd
2878978,School Of Coffee
241267260,Singapore Polytechnic T1A building
1005124395,Valle
251051629,Singapore Poly @ Dover
4966744,Moonbeam Walk
41465879,T12 Singapore Polytechnic
277478031,Art And Science Museum Singapore
654594,Innovillage
1462813,Dover
291869730,Singapore Poly FC 3
8542665,Holland Grove Drive
267954145,Singapore Polytechnic Spectrum
496705894,Singapore Polytechnic School Of Design
254846242,Innovillage@SP
269038262,Superman House
1036580,Singapore Polytechnic Skatepark
955033425,Dover MRT
221944783,Tea Tozz Singapore
12682896,Singapore Poly Food Court 3
17698775,Singapore Poly T14
1302502,Dungeon@ Mt Sinai
242603155,Singapore Poly Convention Centre
438991646,Jurong West St 42
959383983,"Hong Kah, Singapore"
22513861,Qq Rice
942780239,Durian Mpire By 717 Trading
1023520160,"Arena Club, Tung Lok Restaurant"
846565297,Jurong Road
626154499,Turtle Bay Resorts
1.43507E+14,Somewhere Near Your Mother House!
778052117,Jurong West St42
1016514174,Lim Chu Kang Cemetery
276269015,Tuas Second Link
3.2273E+14,Geylang Lor 3 G7
670121181,Green Haven
505453012,Hong Kah Training Area
1011159416,"Hong Kah Village, Singapore"
2.7953E+14,Blk 406 Jurong West
1.88922E+14,Home of Jess
1016532876,Jurong Point Urban Face And Body Studio For Men
765107365,Otw To Ccab
1021984044,Neon Garden
1.53595E+14,Kuishibo Resturant
532862,Red Dynasty Paintball Park
234784928,Turf City The Cage Sports Park
10033705,TOTT
949475,Pepperoni Pizzeria
1017021567,"Swiss Club, Singapore"
373572828,Bukit Timah Road
399270147,Crossfit Bukit Timah
236811490,Pepperonis @ Binjai Park
235341584,Fidgets
7.77379E+14,Legacy Dance Co.
69430709,Binjai Park
235519345,Capri Trattoria &amp; Pizzeria
431025197,Tanglin Rugby Club
1051674,Fidgets
90035581,The Cheese Ark
81468683,The Great Beer Experiment
277666142,"IVINS Peranakan Restaurant, Binjai Park"
5.96656E+14,SkyPark Arena - Singapores Finest Sky Rooftop Futsal &amp; Football Facility
223373876,Papitos - Paella &amp; more
249719027,Red Dynasty Paintball Park - Bukit Timah
744682540,"Huayna Picchu Mountain, Machu Picchu"
36803347,The Cage @ Turf City
401815781,Ah Hua Kelong
4392591,Binjai Crest
6746537,Canvass
252700471,Sime Darby
45787944,Hansang Korean Restaurant &amp; Market
225170856,Keith Crackling Roast
1026277575,"200 Turf Club Road, The Grandstand, Pasarbella"
334253541,Originals Furniture Singapore
274947697,Peperoni Pizzeria@Binjai Park
14023562,Hup Choon Seafood
8504582,Little Man
467227961,Lips Flowers &amp; Design
16263118,Childfirst Preschool
2352302,Hup Choon eating house
5651591,Jalan Kampong Chantek
259511722,Dm Archery Singapore
109137942,Mara Shabu
898403292,Cold Storage Sime Darby Centre
1035242555,Fidgets World at the Grandstand
16207583,Swiss Club Road
6765069,Formwerkz Architects
382573482,The Past Perfect Collection
240451798,Hua Guan Ave
267251735,Kiddiwinkie Schoolhouse
6.1894E+14,Painting Room
1.19939E+15,Karus Indian Banana Leaf Restaurant
440281056,Buck Tile St. Cafe
264589838,Singapore city
648437690,Singapore Chinatown.
1093677,Pandan Gardens Park Connector
27030687,Carabelle
1022024749,Singapore Zoo
48981773,Idle
31780166,Monterey Park Condo
751947,Qifa Primary School
3868571,The Infiniti
268803816,Ulu Pandan PCN
275681884,"West Coast Park, Botannia Condo"
260896852,Nanyang Technology University
3532834,Hundred Trees
238598551,Hakata Japanese Restaurant
1094549,Botannia
52937497,Ayer Rajah Expressway
816755167,MiWorld
8196984,9 International Business Park (Miworld)
812617024,Nobiro Bistro &amp; Bar
241861745,Botania
24552732,Faber Terrace.
214895409,Hundred Trees Condominium
1140539,8@ Tradehub 21
250527655,Hundred Trees Singapore
249881134,"West Coast Way, Singapore"
4616,West Coast Avenue
257771675,Westcoast Park
1.72775E+15,Thrive Kitchen
214229210,SWIBER
876346421,Weast Coast
249575555,Rose Citron
7420931,Il Siciliano Restaurant &amp; Bar
665347945,Kallang Reservoir
218321198,M1 Miworld Building
276211115,Sungei Ulu Pandan Park Connector
478498275,Botannia Condo
1030908894,Mt.Carmel Church
5555787,Blk 441b Clementi Ave.3
952300,West Coast Place
794466802,Pandan Resevior
264710936,UK in China - British Embassy Beijing
5488871,Faber Grove
11409327,Swiber@IBP
234948533,Paragon Orchard
249627085,The Lobby Cafe &amp; Bar
80018,Margaritas
327380231,Faber Walk
211453,"Nanyang Technological University, Singapore"
376765449,Lepakk.
466591,"Nanyang Auditorium, Nanyang Technological University"
987813166,The Hive
224763054,"NTU School of Art, Design and Media (ADM)"
3493435,NTU Sports and Recreation Centre
809143,Jurong West Sports and Recreation Centre
1015197034,Archipelago Creamery
246152759,Singapore
371059893,City Harvest Church
388682,NTU Hall of Residence 9
662309163,Emirates Stadium. Arsenal
214035664,North Spine @ NTU
1277264,"Hall Of Residence 13, Nanyang Technological University"
234766717,School of Humanities and Social Sciences
1147068,The Floravale
1523988,Thow Kwang Pottery Jungle
452635,NTU Canteen 2
236196947,City Harvest Church @ Jurong West St 91
758900841,Nanyang Business School
213246002,NTU Hall of Residence 8
247926047,Src @ Ntu
426836148,Pioneer Secondary School
11270,City Harvest Church
498925,NTU South Spine
327410458,Jurong Eco Garden
216982749,Hall of Residence 16 @ NTU
225773612,NTU Hall 6
1295376,Edelweiss @ Jurong
339918771,Belakang Rumah
15565163,Tuas Checkpoint
49403233,Jurong West St. 81
467215196,Pioneer Hall at NTU
229859661,Hall 3 Residence
251806652,Jurong West Swimming Complex
6021540,Jurong West St 71
464302,Jurong West Stadium
664628,"Hall of Residence 15, NTU"
3347432,Pitchstop
27685,NTU Hall Of Residence 11
407798152,"Jurong West St.65, Singapore"
219116721,NTU Hall 1
609574,NTU Hall 2
1377157,Lee Kong Chian LT NTU
213723899,NTU Hall 11
8773292,TheMostHappiestPlaceOnEarth
221664096,NTU Hall 15
216319849,Lee Wee Nam Library @ NTU
226494612,New Ubin Seafood - Singapore
400700024,"The Helix Bridge, Marina Bay"
42115354,Symphony Heights
357120654,The Lanai
1401053,Parc Palais
894858,Memories at Old Ford Factory
249896137,Hume Park 1
299855240,"Upper Bukit Timah, Singapore"
31495611,Hillbrooks Condominium
510359229,Nanas Kitchen
218503001,Hillview Green Condominium
50813,Hume Park 2
223336796,Sentosa Cove
252731003,"Hume Ave, Parc Palais Condo"
217907391,Bukit Timah KTM Railway Track
958994838,Choice Furniture
381618836,Hillside Condo Upper Bukit Timah
694876,Hume Park I
506829055,Old Ford Motor Factory
7.18175E+14,Fighter Fitness Singapore - Hillview
248409769,Batur Volcano Bali Indonesia
9019123,The Hillside
332382000,Hume Park 1 Condo
263894207,Hilview Chantilly Rise Condominium
338419520,"The Hillside Condo, Singapore"
276350017,Century Mansions - Jalan Remaja
327327548,Simply Bread
281689899,"Hillview Ave,Lam Soon Industrial Building"
515414269,Lanai@Hillview
263909174,Hume Park 2 Condo
34818798,Hillside Condo
732852153,Hume Park Condo Swimming Pool
252064521,"Upper Bukit Timah Road, Singapore"
5078411,Hillview Apartments
293593900,Changi Airport T2
263674467,Upper Bukit Timah The Hillside
347305919,Hume Park Condo
253609215,"Springdale Condo, SG"
264388128,Hume Ave
410122335,Old Bukit Timah Fire Station
253827355,Sentosa
5.4302E+14,Fundamentally Flawed Kitchen
2.23836E+15,Former Ford Factory
978784135,Hume Avenue Singapore
284681538,Art Boot Camp - Singapore
6356308,Hume Avenue
336383101,Old Fort Factory
1.58772E+15,Parc Palais Condo
1054996,IKEA Tampines
122282,Tampines
265764536,Giant Hyperstore @ Tampines
1734535,Giant Hypermarket
234653903,Waterview Singapore
2546046,Courts Megastore Tampines
221070320,IKEA Restaurant &amp; Cafe @ Tampines
848178,Tampines Fire Station
459318,Courts Mega Store
371986665,Tampines Ave 10
1039531,Good Year Seafood Village
242101954,Singapore Zoological Gardens
236123235,Ikea/Giant/Courts@Tampines
235400408,IKEA Sweden Food Market
251219241,Fort Canning Park Singapore
250153236,The Tropica Singapore
6232002,Dairy Farm Singapore
220564313,IKEA Singapore
1017623822,IKEA Singapore
1962482,Old Tampines Road
1686972,SCDF 2nd CD Division
256930538,Courts SG
3085029,Eiffel Tower
253781917,Tzu Chi Foundation Jing Si Hall
250341443,IBM Tampines
407949846,Giant @ Tampines
239723269,Tampines Gym
244145392,IBM Ireland Product Distribution Ltd
213559350,Temasek Polytechnic
264620187,Ikea Foodcourt
640021617,Golden Pagoda Buddhist Temple ?????
237637331,Global Foundries Singapore
8482129,IBM Singapore Technology Park
285473444,Auo (AFPD)
263721928,Ikea Småland
66273251,Globalfoundries Tampines
288705150,Copthorne Kings Hotel
226934122,Giant Supermarket
265682673,Lakeside Park
1022600556,IBM Manufacturing Solutions
1.62571E+15,Saap Saap Thai
1021089099,SAP  Heartbeat Office
338216154,Good Year Pontian Bah Kut Teh
2157270,Tampines Dormitory
268680889,T5 at Tampines Industrial Ave 5
254556925,"Giant Hypermarket, Tampines"
1015895830,Team Izq Humble Abode
293777888,Giant Food Court -Tampines
228298215,"NUS Business School, National University of Singapore"
336001,NUSS Kent Ridge Guild House
217941891,Sheares Hall (National University of Singapore)
50970,Kent Ridge Hall
225570829,NUS Faculty of Arts and Social Sciences
235567984,NUS School of Computing
218379520,The Deck - FASS Canteen NUS
1019421800,Kent Ridge Hall
927963,Shaw Foundation Alumni House
8889830,Late Plate
216344608,Reedz Cafe
244855108,"Institute of Systems Science, NUS"
1145500,Chilli Padi Nonya Cafe
301800,Mochtar Riady Building
290571478,ISEAS-Yusof Ishak Institute
226864460,"The Scholar, NUSS Guild House"
28636829,NUS Business Canteen
1116167,Cafe on the Ridge
557573302,Mochtar Riady Building - National University of Singapore
244766990,NUS Theatrette LT13
241863558,Kent Ridge Guild House NUS
254698,National University of Singapore - School of Computing
4844211,NUS @ Guild House
1031012680,The Hangar by NUS Enterprise
691229558,Australia
4848035,The University Club
459540,NUS Biz 2
6971064,Kent Ridge Hall A Block
1971641,The Scholar
239927227,"Hon Sui Sen Memorial Library, Nus Business School"
235001509,Kent Ridge Hall C Block
949308,Icube
32120290,NUS Arts Canteen
417398,Institute of Systems Science
254544635,Privé
14761048,NUS Geography
1184331,Nus Lt 11
236843129,National University of Singapore - Icube
563802981,"Asia Research Institute, NUS"
300795984,Park Royal Hotel Kitchener Road
274951128,NUSS The Graduate Club @ National University Of Singapore
238042837,"Earth Lab, Dept of Geography, NUS"
57384252,Luxe Ville
2142686,Nus Lt8
14594132,Nuss The Graduate Club
390098303,Central Library
37937644,Starpoint
1598020,Institute of Materials Research and Engineering
212915987,"Jurong West, Singapore"
1935760,Jurong East Swimming Complex
238790215,"Johor Bahru City, Malaysia"
246863413,"Jurong West ST.42, Singapore"
300814840,The Lakeshore Condominiums
10878123,Lakeside MRT Station
236274857,Fuhua Secondary School (FHSS)
278564402,Jurong West St 41
482707334,Bangkok Street Mookata - Jurong West
2347489,Hua Yi Secondary School
221989689,Griddy
251094789,"Jurong West Street 41, Singapore"
513355011,Hong Kah Secondary School
758683,Mr Teh Tarik Eating House
14945738,Jurong Canal
28143,The Lakeshore
1.29943E+15,Canadian International School
477916,Serangoon North
328432949,Baking Lab
3864762,Jurong Green CC
219009427,Jurong East Swimming Complex
39690,Yuhua Secondary School
2923771,Canadian International School (lakeside Campus)
329652777,Gangsta Paradise!!
237603644,Pahlawan Beach @ Sentosa
1104446,Kim Lotus Dessert
1032464737,Rosmans Residence
360964404,Studioape bearbrick
7876764,Blk 433 Jurong West St 42
35806654,McDonalds Jurong Green CC
1298869,Shuqun Primary School
2440379,Jurong West Ave 1
1031770182,Creamology
497226515,My Little Heaven
4158374,Blk 427 Jurong West Ave 1
253665264,Jurong West Blk 441
2330901,Lakeshore Condominium
241935528,Raffles Place
237795779,Jurong West New Town
1017418534,Bebek Tepi Sawah
3733168,Hong Kah Secondary School
429137364,Jurong Green Community Centre
990176,Fuhua Secondary School
283028605,The Lakeshore Singapore
54888522,Palm View Garden
15736862,Blk 425 Jurong West Ave 1
9.38952E+14,Hua Yi Secondary School
271707051,Jurong West St 42 Blk 496 Coffeeshop
1256918,"Bedok Reservoir Road, Singapore"
273959036,SMH
94071864,Bedok North Rd
14851407,Bedok Reservoir Road (Kaki Bukit)
10974058,613a Bedok Reservoir Road
1531527,Masjid Alkaff Kampung Melayu
236726956,Alkaff Mosque Kg Melayu
242542181,Kaki Bukit Singapore
582496,Autobay @ Kaki Bukit
219137929,McDonalds Bedok Reservoir
1082006,Telok Kurau Primary School
5274839,Jalan Damai
509580287,Bedok North Secondary School
270557164,Bedok Reservoir Rd Blk 114
581656,Shun Li Industrial Park
9285683,Dignity Kitchen
275371676,"Orchid Road, Singapore"
5912064,Blk 629 Bedok Reservoir
5.95703E+14,Eunos Community Club
1352062,McDonalds
478020168,Bluwel Automotive Service Pte Ltd
8456813,Eunos Vista
2529144,Vicom Inspection Centre
645364847,Archipelago Singapore
520752819,Pantai Parangkritis
257560226,Blk 142 Bedok Reservoir Rd
288691925,"Bedok Reservoir Rd., Singapore"
288574782,Singapore Renovation - Leadng Interior Design &amp; Renovation Services
217385480,ST Powered
943266722,Snakeweed Studios
503755715,Lynn &amp; Aiman Crib
488117612,"Embrace Hall, Tampoi Johore Bahru."
239814905,TRCC Republic Polytechnic
251430035,Blk 630 Bedok Reservoir Road Market
6228827,Blk 621 Bedok Reservoir Road
1658702,Bedok North Secondary School
241911903,Elland Road
245568119,Block 122 Bedok Reservoir Road
315745654,Razer
244377639,Bedok North Sec School
395718541,Pro-Jex V2D
409055624,Lobang Hidung
1.73973E+15,Cheerpygal Home Kitchen
95934231,Synergy @KB
4532078,Unique Motorsports @ Kaki Bukit
228315733,"Kaki Bukit Estate, Singapore"
253119552,Snakeweed Studio
252946993,Homestay Lodge Singapore
768895366,Botanical Garden Of Singapore
441573538,Hungry Heroes
1103101,Saint Andrews Junior College
267441624,Happenstance Café
304900366,Marina Bay Sands Hotel
1.6241E+15,Platform 1094
347786914,Potong Pasir
234284285,Civil Service Club
1023833412,Oh My Tian
215784971,Climb Asia
237951551,Boon Tong Kee @ Boon Keng
215596241,"Kallang, Singapore"
484166,Bendemeer Food Centre and Market
236909511,Bloomsbury Bakers
3999,St Andrews Secondary School
252639600,Handerson Wave Bridge
249525227,Sri Vadapathira Kaliamman Temple
1270601,Serangoon Broadway Studio
312821700,Eight Riversuites
12457250,Boon Keng MRT Station
1831552,St Wilfrid Sports Complex
283934611,Innervate CrossFit
393375074,Minion Mart At Universal Studios Singapore
15199579,Moni Gallery Hostel
301059599,SCS Dessert Cafe
651271,McNair Rd
1085627,Singapore Khalsa Association
638296,Church of St Michael
12450499,City View @ Boon Keng
216907127,"Marina Bay, Singapore"
6095849,Kinetics Climbing
213629641,Pan Island Expressway (PIE)
259577680,"Central Sikh Gurdwara, Singapore"
5844854,Tian Wai Tian Fishhead Steamboat
15890545,"Serangoon Road, SG"
339293100,"Storybrooke, Maine"
270668008,PotongPasirCommunityClub
5272594,Blk 4 Boon Keng Road
328507054,Dollhouse Singapore
242003332,The Float @ Marina Bay
433764637,Bendemeer Secondary School
22677,One St Michaels
399988,Climb Asia
4201862,Central Sikh Temple
227634855,Suvharnabhumi Bangkok Airport
473379,Luzerne
1601211,Kallang Community Club
235590001,126 ??? @ 1086 Serangoon Road
222065076,"East Coast Park , Singapore"
71390044,East Cost Park Beach
239320148,Deep Inside Your Heart.
504440898,Marine Cove
250541526,Bermuda Triangle ?
273152154,McDonalds Marine Cove
249918344,McDonalds East Coast Park
1.64979E+15,The Coffee Bean &amp; Tea Leaf - Marine Cove
2.03431E+14,Playground at Marine Cove
222528941,ECP Beach
1612332,Marine Parade
1.77853E+15,My Briyani House at Marine Cove
1.5793E+15,Hill Street Coffee Shop at Marine Cove
887452260,East Coast Park Singapore
105640309,Blk 33 Marine Crescent
1016693360,Lisa Crib
279929078,Malacca Strait
1.92196E+14,Babalicious
371198844,Block 30 Marine Crescent
444429100,Marina Garden
966637061,Moomoo Home
717853760,Tokyo Japan
431443258,Bedok 85
3563452,Eastcoast Park
787235,Coffeebean @ East Coast Park
599289,Scruffy Murphys
706970,Tung Lok Seafood
302813462,Semei
1.84075E+14,McDonalds ECP
2.87795E+14,The Coffee Bean &amp; Tea Leaf@East Coast
457266510,West Coast
1212078,Marine Crescent Blk 32
1026775779,Chophouse
36150556,Blk 31 Marine Crescent
272583653,Lagoon @ East Coast Park
504617406,11 Unity Street
292920742,East Coast Park Carpark C2
3712376,East Coast Park Bbq Pit C19
507241788,Marina Bay beach
27351578,Fitness @ Marine Parade
470765654,34 Maratón Valencia Trinidad Alfonso
404260673,Marine Cressent
275528148,East Coast Skatepark
6.27343E+14,Mr Briyani House
366891744,"Pentatonix Live in Singapore at Sands Theatre, MBS"
8613217,Hvper Sport
226725529,East Coast Park Beach Zone C
426767565,My Windy Home at Block 33 Marine Crescent
19155781,Changi Airport
3001835,Singapore Changi International Airport....
213961398,Singapore Changi International Airport Terminal 2
216125512,Singapore Changi Airport Terminal 3 Departure Hall
221617129,Singapore Changi International Airport Terminal 2
221410450,Singapore Changi Airport T2 Departure Hall
214159213,"Changi International Airport T3, Singapore"
3001613,Changi Terminal 2
3001254,Terminal 3
9652287,Singapore Changi Airport Terminal 3
215560097,Changi Int Airport Teminal 2
452617,Swensens at Changi Airport Terminal 2
1034726777,Hello Kitty Orchid Garden at Changi Airport T3
280408083,Changi Airport Terminal 2 ????????
220088,Terminal 2 Departure Hall
127776545,Changi International Airport (SIN)
235369889,"Singapore Changi Airport, Terminal 2"
1.59725E+15,"Hello Kitty Orchid Garden Cafe, Changi Airport T3"
222155621,"Singapore Changi Airport, Terminal 3, Boarding Gate A13."
747155593,Changi Airport
9.69534E+14,Hello Kitty Secret Garden at Changi Airport Terminal 3
817142351,"Singapore Airlines SilverKris Lounge, Terminal 3, Changi Airport"
8674576,Itacho Sushi @ Changi Airport Terminal 3
2.72936E+14,"Singapore Changi International Airport, Terminal 3"
3001839,Starbucks @ Changi Airport T2
844262894,Singapore Changi Airport
354932,Changi Naval Base
218650519,Singapore Changi International Airport Terminal 2 Arrival Hall
220346689,McDonalds Changi Airport T2
286945888,Paradise Dynasty at Changi Airport Terminal 3
678740526,"Singapore Airlines KrisFlyer Gold Lounge, Terminal 3, Changi Airport"
354509237,Krispy Kreme Changi Airport T2
236077194,"SATS Premier Club Lounge, Changi Airport T3"
286255315,Changi International Airport @T3
256195924,Changi International Airport Departure Hall Terminal 3
235824961,"Paris Baguette, at Terminal 2, Changi Airport"
319990622,Spore Changi Airport Terminal 2 Departure
217796927,Changi Airport Terminal 2 Arrival
212978066,Changi International Airport Terminal 2 Arrival
228847451,Singapore International Changi Airport
213732463,Singapore Airport T3
224547355,Terminal 3@ Changi Airport
572426745,The Private Room by Singapore Airlines
290039715,Singapore Changi Airport T3 Departure Hall
275728247,"Changi International Airport T2, Departure"
16765152,Central Thai
236879695,Poulet at Changi Airport T3
332722425,Changi Terminal 2 Depature Hall
39982781,NPCC Camp Resilience
277274320,"Camp Resilience, Pulau Ubin"
264691451,Npcc Campsite - Pulau Ubin
237053395,"Kampong Bahru, Singapore"
460853097,Camp Resilience
221564506,Singapore Civil Defence Academy
2936951,National Service Training Institute ( NSTI )
595209,"Civil Defence Academy, Jalan Bahar"
237584788,Pusara Aman Muslim Cemetery
2102618,Lim Chu Kang Chinese Cemetery
267279963,NTU Graduate Hall
780931,Masjid Pusara Aman
1027399483,Nirvana Memorial Garden Singapore
251119565,SCDF Jalan Bahar
717008,Choa Chu Kang Cemetery
248018009,Quan Fa Organic Farm
242174701,Pusara Abadi Muslim Cemetery
234844540,Ntu Graduate Hall 2
1222411,Garden of Remembrance
3.72104E+14,NTU North Hill
275169497,"Hall of Residence 11, NTU"
5675896,Pusara Aman Mosque
1120204,Graduate Hall
1005838913,Nirvana Memorial Garden Singapore/????(???)/Premium Columbarium
235941646,Choa Chu Kang Christian Cemetery
266348914,NSTI/CDA
250480338,NIE/NTU
253587605,Pusara Aman @ Lim Chu Kang Road
287625755,Chua Chu Kang Muslim Cemetery
2109038,Nirvana Memorial Garden Pte Ltd
3546999,Muslim Cemetry N-1-3
1867214,Pusara Aman
1.16616E+14,Choa Chu Kang Cemetery
1.11684E+15,NTU Banyan Hall
264555289,Lim Chu Kang Camp II
277096679,Lim Chu Kang Muslim Cemetery
266362612,NTU Hall of Residence 11 Blk 53
279289215,Nirvana Memorial Garden - Singapore
340862040,Pusara Aman - Lim Chu Kang Muslim Cemetary
2223429,Koon Lee Nursery
468048835,Lim Chu Kang Cemetery
277265692,Choa Chu Kang Muslim Cemetry
354649464,nirvana memorial gaeden ???????
442133470,CCK Christian Cemetry Lawn
372336163,Hall XI
72370278,CDA Furnace
401574923,Lim Chu Kang Christian Cemetery Path 7
1843539,????
236837212,Nirvana Memorial Garden
763125637,Dpusara Cafe
882619122,Jalan Basar
398062530,SCDF Special Rescue Battalion
6872517,MT Line
7830992,Muslim Cemetery
242689447,Pusara Abadi
1066056,National Shooting Centre
1747242,Pusara Abadi Muslim Cemetary
248074445,Pusara Abadi Muslim Cementery
8580722,Singapore Gun Club
247739734,"N-1-4, Muslim Cemetery Pusara Abadi."
519890247,N-1-10 Muslim Cemetery
241656146,Chua Chu Kang Columbarium
1209529,Choa Chu Kang Columbarium
1017804713,N-1-20 Muslim Cemetery
242198450,Murai Urban Training Facilities
310813416,MUTF
1.13599E+14,Choa Chu Kang Columbarium
11751721,Choa Chu Kang Chinese Cemetery
11876274,Chinese Cemetery
7914028,Muslim Cemetery N-1-13
720073300,Old Chua Chu Kang Road
10965812,Lim Chu Kang Chinese  Cemetery Path 21
390948355,Singapore Rifle Association
253092131,Lim Chu Kang Chinese Cemetry Path 14
39999959,Temple Hill
304331855,Pusara Abadi @ Lim Chu Kang (N-1-3)
78848319,Pusara Abadi N-1-13
722301869,Chua Chu Kang Chinese Cemetery Path 11
362329650,Singapore Shooting Centre
14462599,Muslim Cemetery Path 20
313755739,Muslim Cemetry N1-10
940114660,Murai
347180758,Lim Chu Kang Chinese Cemetery Path 36
348990476,Blk N-1-13
1010106821,N-1-20
282963844,Pusara Aman &amp; Abadi
7982718,Chinese Cemetery Path 38
349245747,Pusara Abadi Blk 429
442273237,National Shooting Centre ( Range B )
347013132,Poyan Range
706941539,Chua Chu Kang Cemetery
808573505,Pusara Abadi Blk 24
1034607612,N110 Pusara Abadi Malay Cemetary
846374177,Fibua @ Mutf
328627194,Muslim Cemetery Path 21
691597764,Lim Chu Kang Chinese Cemetry Path 18
683311151,Muslim Cemetery North St 8
1019470014,Columbarium @ Lim Chu Kang
496690010,N-1-3
123349587,Muslim Cemetery Blk 429
42851260,Muslim Cemetery Path 19
212976782,Universal Studios Singapore
1934062,VivoCity
213008888,"S.E.A. Aquarium, Marine Life Park"
44646736,"SEA Aquarium @ Resort World, Sentosa"
1315235,Resorts World at Sentosa
234769443,Universal Studio Singapore (USS) by ResortsWorld  @ Sentosa Island SGP
298920833,Trick Eye Museum Singapore
235418908,"ViVo City, Harbour Front, Singapore"
942264811,Universal Studio Singapore
496431,Privé @ Keppel Bay
