location_id,name,code,date_time
1007838348,"Arva.co - Click link in Profile to shop",BRvC_-ZBjVK,"2017-03-17 10:00:28"
763148627,"Saizeriya at 321 Clementi",BSX-TPMgKqy,"2017-04-02 07:28:16"
763148627,"Saizeriya at 321 Clementi",BSV8OW7AaJV,"2017-04-01 12:31:38"
763148627,"Saizeriya at 321 Clementi",BRfc9OBFRSy,"2017-03-11 08:39:26"
763148627,"Saizeriya at 321 Clementi",BQ9r8WvjCrf,"2017-02-26 05:56:12"
763148627,"Saizeriya at 321 Clementi",BQ9rxrQDZen,"2017-02-26 05:54:45"
763148627,"Saizeriya at 321 Clementi",BQ9rkntD_o1,"2017-02-26 05:52:58"
763148627,"Saizeriya at 321 Clementi",BQ9rI4Wjoy_,"2017-02-26 05:49:11"
763148627,"Saizeriya at 321 Clementi",BPhkbRfj9uu,"2017-01-21 11:20:23"
763148627,"Saizeriya at 321 Clementi",BPhhuHGDWxE,"2017-01-21 10:56:45"
763148627,"Saizeriya at 321 Clementi",BPhhqoQDKHK,"2017-01-21 10:56:16"
763148627,"Saizeriya at 321 Clementi",BPb0WPHDSCs,"2017-01-19 05:44:04"
763148627,"Saizeriya at 321 Clementi",BO7RZggAQ9Q,"2017-01-06 14:22:59"
29305730,"Thai Express Clementi Mall",BQ_mPicF4yw,"2017-02-26 23:44:53"
29305730,"Thai Express Clementi Mall",BQ_lzP6leJv,"2017-02-26 23:41:01"
29305730,"Thai Express Clementi Mall",BQkNAUmB4x8,"2017-02-16 08:24:51"
29305730,"Thai Express Clementi Mall",BQkLqe_h-s4,"2017-02-16 08:13:08"
29305730,"Thai Express Clementi Mall",BQkLPMABjkG,"2017-02-16 08:09:24"
29305730,"Thai Express Clementi Mall",BO8sjTVh0M8,"2017-01-07 03:39:30"
29305730,"Thai Express Clementi Mall",BM-l_j8h-f4,"2016-11-19 04:17:53"
29305730,"Thai Express Clementi Mall",BKgBELcB8FL,"2016-09-18 14:15:12"
29305730,"Thai Express Clementi Mall",BKVYSrggpud,"2016-09-14 11:06:30"
29305730,"Thai Express Clementi Mall",BKVXcR5g7UT,"2016-09-14 10:59:05"
29305730,"Thai Express Clementi Mall",BKSm9QvBS_b,"2016-09-13 09:16:56"
29305730,"Thai Express Clementi Mall",BJuzsovgiCY,"2016-08-30 11:35:36"
2928188,"Clementi Public Library",BSTKxOmA8Tf,"2017-03-31 10:41:01"
2928188,"Clementi Public Library",BSSh6dFhsz2,"2017-03-31 04:44:00"
2928188,"Clementi Public Library",BSJMPa9heXR,"2017-03-27 13:41:28"
2928188,"Clementi Public Library",BSFyobMh-8K,"2017-03-26 05:59:58"
2928188,"Clementi Public Library",BRw9fL_lgQj,"2017-03-18 03:50:47"
2928188,"Clementi Public Library",BRfAIOKhT0I,"2017-03-11 04:27:31"
2928188,"Clementi Public Library",BRKwrmpDS2I,"2017-03-03 07:47:44"
2928188,"Clementi Public Library",BQkX-IagElz,"2017-02-16 10:00:40"
2928188,"Clementi Public Library",BPmkwp5h_C9,"2017-01-23 09:59:31"
2928188,"Clementi Public Library",BPmkRGEhGuA,"2017-01-23 09:55:12"
2928188,"Clementi Public Library",BPdeMR5DGjn,"2017-01-19 21:08:57"
2928188,"Clementi Public Library",BPPDYnVhQ2i,"2017-01-14 06:45:20"
966560916,"Clementi MRT",BSTtNvKBYpy,"2017-03-31 15:42:00"
966560916,"Clementi MRT",BSHpxIRDPkW,"2017-03-26 23:21:00"
966560916,"Clementi MRT",BSA5PVsBpTM,"2017-03-24 08:21:30"
966560916,"Clementi MRT",BSAD2dfgqis,"2017-03-24 00:34:59"
966560916,"Clementi MRT",BR7m-hYFzZb,"2017-03-22 07:05:43"
966560916,"Clementi MRT",BR5gh49AgEo,"2017-03-21 11:30:54"
966560916,"Clementi MRT",BR2xATRBU9c,"2017-03-20 09:57:09"
966560916,"Clementi MRT",BR2CkinBge5,"2017-03-20 03:11:24"
966560916,"Clementi MRT",BRstT6jgeFX,"2017-03-16 12:12:28"
966560916,"Clementi MRT",BRsdOqhlNpb,"2017-03-16 09:51:56"
966560916,"Clementi MRT",BRfph9FDPRJ,"2017-03-11 10:29:18"
966560916,"Clementi MRT",BRNxhsABLiN,"2017-03-04 11:52:50"
636676279,"Hannah Montana Concert",BSW09USAQUS,"2017-04-01 20:47:23"
636676279,"Hannah Montana Concert",BSWbprdgdT5,"2017-04-01 17:06:15"
636676279,"Hannah Montana Concert",BSWO8WKBQUg,"2017-04-01 15:15:12"
636676279,"Hannah Montana Concert",BSUxEpNDYYE,"2017-04-01 01:34:57"
636676279,"Hannah Montana Concert",BSRkeKOAvoB,"2017-03-30 19:47:07"
636676279,"Hannah Montana Concert",BSROHHLhACV,"2017-03-30 16:31:44"
636676279,"Hannah Montana Concert",BSM5zxzDWoJ,"2017-03-29 00:17:22"
636676279,"Hannah Montana Concert",BSHXBKtATyh,"2017-03-26 20:37:10"
636676279,"Hannah Montana Concert",BSE1vAgBf7j,"2017-03-25 21:07:50"
636676279,"Hannah Montana Concert",BSDU-ighGgc,"2017-03-25 07:02:22"
1415443,"Bedok View Secondary School",BSQclk5jVo7,"2017-03-30 09:18:59"
1415443,"Bedok View Secondary School",BSQGY8ZDXQS,"2017-03-30 06:05:01"
1415443,"Bedok View Secondary School",BSP4Fb1Bkbb,"2017-03-30 04:00:01"
1415443,"Bedok View Secondary School",BSN_pX-FmBg,"2017-03-29 10:27:37"
1415443,"Bedok View Secondary School",BSLli_AB069,"2017-03-28 12:01:04"
1415443,"Bedok View Secondary School",BSK-rzcFX5W,"2017-03-28 06:21:29"
1415443,"Bedok View Secondary School",BSKuH8XhuaS,"2017-03-28 03:56:47"
1415443,"Bedok View Secondary School",BSIlckSBraK,"2017-03-27 08:02:28"
1415443,"Bedok View Secondary School",BSIkPbZhftT,"2017-03-27 07:51:57"
1415443,"Bedok View Secondary School",BSHyHaClf0U,"2017-03-27 00:33:56"
1415443,"Bedok View Secondary School",BSGZ8r1js2e,"2017-03-26 11:43:31"
1415443,"Bedok View Secondary School",BSGZz91jvwV,"2017-03-26 11:42:20"
504300745,"Temasek Secondary School",BSOLaC6A7_0,"2017-03-29 12:10:23"
504300745,"Temasek Secondary School",BSOFZDYFzeF,"2017-03-29 11:17:49"
504300745,"Temasek Secondary School",BSLtxfXg34B,"2017-03-28 13:12:57"
504300745,"Temasek Secondary School",BSD95abA4e1,"2017-03-25 12:59:56"
504300745,"Temasek Secondary School",BSDXOEuDMy0,"2017-03-25 07:21:58"
504300745,"Temasek Secondary School",BSBppbgDK7U,"2017-03-24 15:24:30"
504300745,"Temasek Secondary School",BR7LbNIDQcT,"2017-03-22 03:04:58"
504300745,"Temasek Secondary School",BR7EH4djK4G,"2017-03-22 02:01:10"
504300745,"Temasek Secondary School",BRtCfMDh6z8,"2017-03-16 15:17:30"
504300745,"Temasek Secondary School",BRnK2KdB9l3,"2017-03-14 08:35:06"
504300745,"Temasek Secondary School",BRmrtkOgSIl,"2017-03-14 04:03:03"
504300745,"Temasek Secondary School",BRlEKzqAqci,"2017-03-13 12:58:16"
2223060,"Siglap Community Centre",BSXhyjEjXUL,"2017-04-02 03:19:08"
2223060,"Siglap Community Centre",BSVbbusj1rc,"2017-04-01 07:45:06"
2223060,"Siglap Community Centre",BSU2UbkF4AA,"2017-04-01 02:20:48"
2223060,"Siglap Community Centre",BSRV-NYjPRi,"2017-03-30 17:40:25"
2223060,"Siglap Community Centre",BSM5u3clAOy,"2017-03-29 00:16:42"
2223060,"Siglap Community Centre",BRuHbQEBu38,"2017-03-17 01:19:54"
2223060,"Siglap Community Centre",BRswkPEAW4e,"2017-03-16 12:40:54"
2223060,"Siglap Community Centre",BRgEdKOhPuQ,"2017-03-11 14:24:35"
2223060,"Siglap Community Centre",BRScbZDAsjW,"2017-03-06 07:24:41"
2223060,"Siglap Community Centre",BRQupHPDUmJ,"2017-03-05 15:25:22"
2223060,"Siglap Community Centre",BRPzbHTB8Im,"2017-03-05 06:47:54"
2223060,"Siglap Community Centre",BRPuB8shLct,"2017-03-05 06:00:46"
229524506,"Blk 58 Bedok South Hawker Centre",BSXaq4Ig2g8,"2017-04-02 02:16:55"
229524506,"Blk 58 Bedok South Hawker Centre",BSXIvRRlDnB,"2017-04-01 23:40:14"
229524506,"Blk 58 Bedok South Hawker Centre",BSVAhhmA0om,"2017-04-01 03:49:58"
229524506,"Blk 58 Bedok South Hawker Centre",BSU8PxcA7tO,"2017-04-01 03:12:35"
229524506,"Blk 58 Bedok South Hawker Centre",BSSXpvpg8Q1,"2017-03-31 03:14:21"
229524506,"Blk 58 Bedok South Hawker Centre",BSOMlW8gmdj,"2017-03-29 12:20:40"
229524506,"Blk 58 Bedok South Hawker Centre",BSLf21fDEwq,"2017-03-28 11:11:21"
229524506,"Blk 58 Bedok South Hawker Centre",BSGChqIjD0I,"2017-03-26 08:18:51"
229524506,"Blk 58 Bedok South Hawker Centre",BSFgjaHFb5e,"2017-03-26 03:22:00"
229524506,"Blk 58 Bedok South Hawker Centre",BSFfTZNBvvB,"2017-03-26 03:11:04"
229524506,"Blk 58 Bedok South Hawker Centre",BSCqdUYhbud,"2017-03-25 00:50:49"
229524506,"Blk 58 Bedok South Hawker Centre",BR-5xEggz8q,"2017-03-23 13:47:38"
895931045,"The Clifford Pier at the Fullerton Bay Hotel",BSGTaq_BTjq,"2017-03-26 10:46:27"
895931045,"The Clifford Pier at the Fullerton Bay Hotel",BSDvTRchhla,"2017-03-25 10:52:23"
895931045,"The Clifford Pier at the Fullerton Bay Hotel",BSBR7NWDm66,"2017-03-24 11:57:13"
895931045,"The Clifford Pier at the Fullerton Bay Hotel",BSBKFAzgBOr,"2017-03-24 10:48:39"
895931045,"The Clifford Pier at the Fullerton Bay Hotel",BSBJ7mKA0xv,"2017-03-24 10:47:22"
895931045,"The Clifford Pier at the Fullerton Bay Hotel",BSA_yI7hYjh,"2017-03-24 09:18:41"
895931045,"The Clifford Pier at the Fullerton Bay Hotel",BRz6OgvhB_C,"2017-03-19 07:20:00"
895931045,"The Clifford Pier at the Fullerton Bay Hotel",BRxAf7uFa_V,"2017-03-18 04:17:05"
895931045,"The Clifford Pier at the Fullerton Bay Hotel",BRqd7-xDmtl,"2017-03-15 15:19:39"
895931045,"The Clifford Pier at the Fullerton Bay Hotel",BRoLsz4D7Dw,"2017-03-14 18:01:48"
895931045,"The Clifford Pier at the Fullerton Bay Hotel",BRlI5ZejWrg,"2017-03-13 13:39:35"
895931045,"The Clifford Pier at the Fullerton Bay Hotel",BRa_N7wjbTm,"2017-03-09 15:02:36"
267258753,"58 Market @ New Upper Changi Road",BOvnAyXACMB,"2017-01-02 01:40:58"
267258753,"58 Market @ New Upper Changi Road",BOj7Gz7hhcA,"2016-12-28 12:45:40"
267258753,"58 Market @ New Upper Changi Road",BOYlcZ_jeRa,"2016-12-24 03:04:43"
267258753,"58 Market @ New Upper Changi Road",BOV4auyATIE,"2016-12-23 01:52:48"
267258753,"58 Market @ New Upper Changi Road",BOVrS2HhDWM,"2016-12-22 23:58:08"
267258753,"58 Market @ New Upper Changi Road",BOVoKVVBO5H,"2016-12-22 23:30:45"
267258753,"58 Market @ New Upper Changi Road",BOUbTIzBdfi,"2016-12-22 12:19:07"
267258753,"58 Market @ New Upper Changi Road",BOTgErGhn-8,"2016-12-22 03:41:35"
267258753,"58 Market @ New Upper Changi Road",BOIKajTAkad,"2016-12-17 18:00:42"
267258753,"58 Market @ New Upper Changi Road",BOEG36DhEkY,"2016-12-16 04:12:47"
267258753,"58 Market @ New Upper Changi Road",BODD95PjV1g,"2016-12-15 18:28:09"
267258753,"58 Market @ New Upper Changi Road",BOBNWewAkoY,"2016-12-15 01:11:40"
286929985,"Bedok Court Condominium",BSI84ZAgmEz,"2017-03-27 11:27:15"
286929985,"Bedok Court Condominium",BSGeubHgdBA,"2017-03-26 12:25:16"
286929985,"Bedok Court Condominium",BSF2WjogIhU,"2017-03-26 06:32:29"
286929985,"Bedok Court Condominium",BSF2S28AKUE,"2017-03-26 06:31:59"
286929985,"Bedok Court Condominium",BSFdcHggdBZ,"2017-03-26 02:54:47"
286929985,"Bedok Court Condominium",BSDu0uLAGvH,"2017-03-25 10:48:13"
286929985,"Bedok Court Condominium",BSDujxdAgeU,"2017-03-25 10:45:54"
286929985,"Bedok Court Condominium",BR8DqdYAUKW,"2017-03-22 11:16:23"
286929985,"Bedok Court Condominium",BRujBx0hQFj,"2017-03-17 05:21:05"
286929985,"Bedok Court Condominium",BRiU8aEAZJL,"2017-03-12 11:27:08"
286929985,"Bedok Court Condominium",BRQaK8WAC6i,"2017-03-05 12:26:29"
286929985,"Bedok Court Condominium",BRHQLL3Fcel,"2017-03-01 23:05:58"
405739385,"Baiti Jannati",BQolvC2lqJ_,"2017-02-18 01:17:54"
405739385,"Baiti Jannati",BQnmKhyh0Vf,"2017-02-17 16:02:25"
405739385,"Baiti Jannati",BQhTPY7htNv,"2017-02-15 05:21:37"
405739385,"Baiti Jannati",BQayFMchI3g,"2017-02-12 16:36:25"
405739385,"Baiti Jannati",BQW9_EhgFFL,"2017-02-11 05:03:29"
405739385,"Baiti Jannati",BQVErZGh47a,"2017-02-10 11:23:29"
405739385,"Baiti Jannati",BQT3-pEjQBz,"2017-02-10 00:13:16"
405739385,"Baiti Jannati",BQBIuLUDTyd,"2017-02-02 17:34:00"
405739385,"Baiti Jannati",BPtfNQVjtDt,"2017-01-26 02:25:40"
405739385,"Baiti Jannati",BPsVMb4hkhD,"2017-01-25 15:38:56"
405739385,"Baiti Jannati",BPrqhmwALfN,"2017-01-25 09:26:05"
405739385,"Baiti Jannati",BPq3xV9hXzr,"2017-01-25 02:02:36"
879557,"Temasek Secondary School",BCN06V2tcqA,"2016-02-25 16:31:30"
879557,"Temasek Secondary School",BAj5uGKrpQ7,"2016-01-15 13:14:02"
879557,"Temasek Secondary School",5wNB8ekiMO,"2015-07-30 08:13:54"
879557,"Temasek Secondary School",2Dr8a8H5xO,"2015-04-29 11:44:01"
879557,"Temasek Secondary School",wphgG5uDue,"2014-12-16 01:15:33"
879557,"Temasek Secondary School",wbZfeyN092,"2014-12-10 13:36:11"
879557,"Temasek Secondary School",voDg5dwAaz,"2014-11-20 15:02:52"
879557,"Temasek Secondary School",vn_ST2QAQ8,"2014-11-20 14:25:56"
879557,"Temasek Secondary School",vndiloQAUY,"2014-11-20 09:31:03"
879557,"Temasek Secondary School",vnX_MFwASV,"2014-11-20 08:42:32"
879557,"Temasek Secondary School",vnG8DWwAYg,"2014-11-20 06:13:33"
879557,"Temasek Secondary School",vlI7bTQAbu,"2014-11-19 11:52:28"
1851919,"Kew Crescent",BRSQEmXDTFW,"2017-03-06 05:36:43"
1851919,"Kew Crescent",BOhCcCHAUL6,"2016-12-27 09:52:00"
1851919,"Kew Crescent",BOetfMqAmOp,"2016-12-26 12:10:27"
1851919,"Kew Crescent",BOccgOSDg0R,"2016-12-25 15:03:34"
1851919,"Kew Crescent",BOZPy71Dd8K,"2016-12-24 09:14:48"
1851919,"Kew Crescent",BOM1-h5hkgq,"2016-12-19 13:38:18"
1851919,"Kew Crescent",BNZpWJkAZV8,"2016-11-29 16:26:40"
1851919,"Kew Crescent",BNZMlibBj89,"2016-11-29 12:15:22"
1851919,"Kew Crescent",BNOpnMaACUz,"2016-11-25 09:57:21"
1851919,"Kew Crescent",BLt14gGjGV9,"2016-10-18 19:38:14"
1851919,"Kew Crescent",BLEHwOTj3Je,"2016-10-02 14:46:18"
1851919,"Kew Crescent",BKGAtbdhvrc,"2016-09-08 11:51:50"
837940,"Temasek Primary School",BSIsZChBa_H,"2017-03-27 09:03:10"
837940,"Temasek Primary School",BR9ezzKlLCN,"2017-03-23 00:32:50"
837940,"Temasek Primary School",BRc2C2hA2Ts,"2017-03-10 08:20:56"
837940,"Temasek Primary School",BQysfw3lcPd,"2017-02-21 23:29:24"
837940,"Temasek Primary School",BPw5B9El1xT,"2017-01-27 10:09:03"
837940,"Temasek Primary School",BPBaUdJFJ5h,"2017-01-08 23:36:23"
837940,"Temasek Primary School",BOx6e75D_W6,"2017-01-02 23:09:35"
837940,"Temasek Primary School",BOtsxeljKv4,"2017-01-01 07:52:49"
837940,"Temasek Primary School",BOgltpMjAV0,"2016-12-27 05:41:00"
837940,"Temasek Primary School",BNPLXh_hwvV,"2016-11-25 14:52:19"
837940,"Temasek Primary School",BNOEBTigkNv,"2016-11-25 04:28:52"
837940,"Temasek Primary School",BNMNpY2DF-h,"2016-11-24 11:14:30"
315049578,Begudul," Bali",BSXw_hDDOqr,"2017-04-02 05:31:58"
315049578,Begudul," Bali",BQw8JKmFFZw,"2017-02-21 07:07:38"
315049578,Begudul," Bali",BQpJr5nFhq7,"2017-02-18 06:32:03"
315049578,Begudul," Bali",BPmxUnllRdm,"2017-01-23 11:49:17"
315049578,Begudul," Bali",BPkrpT4gIC-,"2017-01-22 16:21:12"
315049578,Begudul," Bali",BPd321-BIdb,"2017-01-20 00:53:13"
315049578,Begudul," Bali",BOpW-_dA_KR,"2016-12-30 15:25:28"
315049578,Begudul," Bali",BOmPYcqA38X,"2016-12-29 10:21:19"
315049578,Begudul," Bali",BOcgnA5gWR1,"2016-12-25 15:39:27"
315049578,Begudul," Bali",BOEb8lEDZJt,"2016-12-16 07:16:56"
315049578,Begudul," Bali",BN4HIeQg3cs,"2016-12-11 12:24:10"
315049578,Begudul," Bali",BNtuT5qg4s-,"2016-12-07 11:34:52"
1210701,"Blk 49 Bedok South Avenue 3",BSGaDmYj3N_,"2017-03-26 11:44:28"
1210701,"Blk 49 Bedok South Avenue 3",BRiIDfRDuqj,"2017-03-12 09:34:30"
1210701,"Blk 49 Bedok South Avenue 3",BQ-VCQsD1kO,"2017-02-26 11:55:16"
1210701,"Blk 49 Bedok South Avenue 3",BQI1efIBEqS,"2017-02-05 17:19:46"
1210701,"Blk 49 Bedok South Avenue 3",BPoqnCSgjGT,"2017-01-24 05:29:07"
1210701,"Blk 49 Bedok South Avenue 3",BPSKTTWBRNm,"2017-01-15 11:43:30"
1210701,"Blk 49 Bedok South Avenue 3",BN6zF35BhVM,"2016-12-12 13:26:46"
1210701,"Blk 49 Bedok South Avenue 3",BNrbTijBlnb,"2016-12-06 14:10:19"
1210701,"Blk 49 Bedok South Avenue 3",BNjzjq9BlM4,"2016-12-03 15:08:18"
1210701,"Blk 49 Bedok South Avenue 3",BNjzB0DBp-1,"2016-12-03 15:03:41"
1210701,"Blk 49 Bedok South Avenue 3",BNMq6jOgOME,"2016-11-24 15:30:15"
1210701,"Blk 49 Bedok South Avenue 3",BM9Ii7FBbAx,"2016-11-18 14:41:19"
264613823,"Kew Heights",BNVpAnzDN5r,"2016-11-28 03:06:46"
264613823,"Kew Heights",BM_sGGIBgux,"2016-11-19 14:30:26"
264613823,"Kew Heights",BM-DS7sDXqr,"2016-11-18 23:14:41"
264613823,"Kew Heights",BMy1TXRgu2-,"2016-11-14 14:40:46"
264613823,"Kew Heights",BMjKpiRAr2b,"2016-11-08 12:39:27"
264613823,"Kew Heights",BMiA5jAAAKo,"2016-11-08 01:55:01"
264613823,"Kew Heights",BMd6QkWADvA,"2016-11-06 11:40:01"
264613823,"Kew Heights",BMN8Y1vhL7y,"2016-10-31 06:50:47"
264613823,"Kew Heights",BMNYMbuA8U7,"2016-10-31 01:34:31"
264613823,"Kew Heights",BLgejd6hgkK,"2016-10-13 15:04:16"
264613823,"Kew Heights",BLZ9BfPBfgs,"2016-10-11 02:15:49"
264613823,"Kew Heights",BK0TUvmjhJH,"2016-09-26 11:19:33"
721282,"blk 47 bedok south ave 3",BPwjjNwhVQs,"2017-01-27 07:01:21"
721282,"blk 47 bedok south ave 3",BNDOA9zgwtd,"2016-11-20 23:24:33"
721282,"blk 47 bedok south ave 3",BLiQp5ShfKG,"2016-10-14 07:41:17"
721282,"blk 47 bedok south ave 3",BJ0QRJvAXQ5,"2016-09-01 14:21:27"
721282,"blk 47 bedok south ave 3",BIAhuxdD2FU,"2016-07-18 15:42:09"
721282,"blk 47 bedok south ave 3",BHuKEosAxQS,"2016-07-11 12:29:05"
721282,"blk 47 bedok south ave 3",BHjumgWjK3j,"2016-07-07 11:16:38"
721282,"blk 47 bedok south ave 3",BHhctGQDPCG,"2016-07-06 14:01:46"
721282,"blk 47 bedok south ave 3",BHFeAIZg5Ng,"2016-06-25 17:14:22"
721282,"blk 47 bedok south ave 3",BG1oVivu2Ud,"2016-06-19 13:36:50"
721282,"blk 47 bedok south ave 3",BGRnY2lu2bu,"2016-06-05 13:55:53"
721282,"blk 47 bedok south ave 3",BGG9qDZr4Zx,"2016-06-01 10:38:49"
274304743,"Marina Bay Sands Skypark",BOQ9_UuA1gz,"2016-12-21 04:05:17"
274304743,"Marina Bay Sands Skypark",BN5jHJyAMsV,"2016-12-12 01:47:53"
274304743,"Marina Bay Sands Skypark",BNrARsLDGIo,"2016-12-06 10:14:08"
274304743,"Marina Bay Sands Skypark",BNod5xjgtCc,"2016-12-05 10:35:17"
274304743,"Marina Bay Sands Skypark",BNn_0JVBb4H,"2016-12-05 06:12:22"
274304743,"Marina Bay Sands Skypark",BNjd18Tgde3,"2016-12-03 11:58:33"
274304743,"Marina Bay Sands Skypark",BNYWZkrh41Y,"2016-11-29 04:21:52"
274304743,"Marina Bay Sands Skypark",BNTwlrhlW96,"2016-11-27 09:34:31"
274304743,"Marina Bay Sands Skypark",BNTv-SbF7NC,"2016-11-27 09:29:08"
274304743,"Marina Bay Sands Skypark",BNL1tgwDt7B,"2016-11-24 07:45:21"
274304743,"Marina Bay Sands Skypark",BNJcNGCg8We,"2016-11-23 09:23:59"
274304743,"Marina Bay Sands Skypark",BNIgPeGgvzJ,"2016-11-23 00:40:02"
276337705,"Parbury Avenue",BRdpolQgWsf,"2017-03-10 15:51:43"
276337705,"Parbury Avenue",BRPx2jlBAXR,"2017-03-05 06:34:10"
276337705,"Parbury Avenue",BQFyGnwgcfO,"2017-02-04 12:52:34"
276337705,"Parbury Avenue",BOfKuIshAOA,"2016-12-26 16:25:54"
276337705,"Parbury Avenue",BOaEUJ0BEM7,"2016-12-24 16:53:43"
276337705,"Parbury Avenue",BOMKD3yhMeH,"2016-12-19 07:14:34"
276337705,"Parbury Avenue",BNo2BWzjGRJ,"2016-12-05 14:06:02"
276337705,"Parbury Avenue",BNo1jYWjhrN,"2016-12-05 14:01:56"
276337705,"Parbury Avenue",BNUM1-zDLmk,"2016-11-27 13:41:24"
276337705,"Parbury Avenue",BNTjo7mjNmZ,"2016-11-27 07:41:22"
276337705,"Parbury Avenue",BMZGnt-DWuw,"2016-11-04 14:51:50"
276337705,"Parbury Avenue",BMZGcPLDhin,"2016-11-04 14:50:16"
225242238,"Parbury Hill Condo",BSGyDmUhMOY,"2017-03-26 15:14:11"
225242238,"Parbury Hill Condo",BRqUfARhkA8,"2017-03-15 13:57:03"
225242238,"Parbury Hill Condo",BRkwCjfgqkS,"2017-03-13 10:02:23"
225242238,"Parbury Hill Condo",BRgxi_RhKbd,"2017-03-11 20:58:35"
225242238,"Parbury Hill Condo",BRBGhrdlEtb,"2017-02-27 13:46:13"
225242238,"Parbury Hill Condo",BQ2DSmxlRq0,"2017-02-23 06:46:18"
225242238,"Parbury Hill Condo",BP1ynH7BhFC,"2017-01-29 07:49:09"
225242238,"Parbury Hill Condo",BP0yxEbBXCx,"2017-01-28 22:31:16"
225242238,"Parbury Hill Condo",BP0yWKRhW26,"2017-01-28 22:27:36"
225242238,"Parbury Hill Condo",BO1vUsDhoDm,"2017-01-04 10:49:02"
225242238,"Parbury Hill Condo",BOcQ1iaFcwX,"2016-12-25 13:21:37"
225242238,"Parbury Hill Condo",BOV3EMlDPN5,"2016-12-23 01:40:59"
313748441,"?? Our happy place ??",2z38FfCzyh,"2015-05-18 04:52:22"
313748441,"?? Our happy place ??",2i_0UxMWP2,"2015-05-11 15:34:08"
313748441,"?? Our happy place ??",2dmrDaJ4C3,"2015-05-09 13:18:12"
313748441,"?? Our happy place ??",2Vad2Sr0P2,"2015-05-06 08:57:37"
332707332,"Bedok Court Singapore",BRoqb3ThrSK,"2017-03-14 22:30:22"
332707332,"Bedok Court Singapore",BRiFBzQAixU,"2017-03-12 09:08:04"
332707332,"Bedok Court Singapore",BRhpBNuAwYq,"2017-03-12 05:03:19"
332707332,"Bedok Court Singapore",BRhNaP3BFdN,"2017-03-12 01:02:04"
332707332,"Bedok Court Singapore",BRby1-Yhzm1,"2017-03-09 22:33:43"
332707332,"Bedok Court Singapore",BRLSEzvlHwp,"2017-03-03 12:39:32"
332707332,"Bedok Court Singapore",BQYCaQ1lm1q,"2017-02-11 15:01:23"
332707332,"Bedok Court Singapore",BQC24_EDomY,"2017-02-03 09:36:40"
332707332,"Bedok Court Singapore",BQAgKd9Bqxu,"2017-02-02 11:39:36"
332707332,"Bedok Court Singapore",BPzND9Al8r4,"2017-01-28 07:42:34"
332707332,"Bedok Court Singapore",BPzMM_dgwuJ,"2017-01-28 07:35:03"
332707332,"Bedok Court Singapore",BPRqYNdlrLa,"2017-01-15 07:04:33"
272648777,"Sentosa Beach",BQYDKVKgXjS,"2017-02-11 15:07:57"
272648777,"Sentosa Beach",BQXyWy8gDmC,"2017-02-11 12:41:06"
272648777,"Sentosa Beach",BQXyGnxABVC,"2017-02-11 12:38:54"
272648777,"Sentosa Beach",BQXxBSHgdja,"2017-02-11 12:29:26"
272648777,"Sentosa Beach",BQXIIcdDbAq,"2017-02-11 06:32:08"
272648777,"Sentosa Beach",BQV0rkbB7IN,"2017-02-10 18:22:56"
272648777,"Sentosa Beach",BQVw6V8F8Gy,"2017-02-10 17:50:00"
272648777,"Sentosa Beach",BQVwfH6lWdK,"2017-02-10 17:46:17"
272648777,"Sentosa Beach",BQVEPvthtDf,"2017-02-10 11:19:42"
272648777,"Sentosa Beach",BQUVHddhgB-,"2017-02-10 04:27:53"
272648777,"Sentosa Beach",BQTCBrPAA3W,"2017-02-09 16:21:50"
272648777,"Sentosa Beach",BQNwTebAt_q,"2017-02-07 15:10:46"
1029501875,"Temasek Primary School",BNDV1Rqgo8f,"2016-11-21 00:32:52"
1029501875,"Temasek Primary School",BM8nnkbj9UT,"2016-11-18 09:53:36"
1029501875,"Temasek Primary School",BM5idwdFrMz,"2016-11-17 05:10:51"
1029501875,"Temasek Primary School",BMqTFkklUim,"2016-11-11 07:07:52"
1029501875,"Temasek Primary School",BJCVbLsj57t,"2016-08-13 05:04:29"
1029501875,"Temasek Primary School",BJAjRrzgh_y,"2016-08-12 12:27:02"
1029501875,"Temasek Primary School",BI9nmQTB7aR,"2016-08-11 09:07:05"
1029501875,"Temasek Primary School",BI6-OWRDIDA,"2016-08-10 08:27:04"
1029501875,"Temasek Primary School",BIv1pdpDMGM,"2016-08-06 00:40:29"
1029501875,"Temasek Primary School",BIuzsN0Aq7O,"2016-08-05 15:04:09"
1029501875,"Temasek Primary School",BIum-uUgPc-,"2016-08-05 13:13:05"
1029501875,"Temasek Primary School",BIumNE7DNcb,"2016-08-05 13:06:18"
14120685,"The Tanamera",BFOuGQAgbis,"2016-05-10 14:25:23"
14120685,"The Tanamera",BEspTALOYew,"2016-04-27 08:49:16"
14120685,"The Tanamera",BEjHMZQyeYh,"2016-04-23 15:58:06"
14120685,"The Tanamera",BEifTuNqgyQ,"2016-04-23 10:09:34"
14120685,"The Tanamera",BEey2puyeS0,"2016-04-21 23:43:24"
14120685,"The Tanamera",BEHC7xqNaJL,"2016-04-12 18:22:09"
14120685,"The Tanamera",BD9si3xNaL3,"2016-04-09 03:13:20"
14120685,"The Tanamera",BD3Zu6mL9Gt,"2016-04-06 16:33:31"
14120685,"The Tanamera",BDs6ZQWq0zp,"2016-04-02 14:47:16"
